party,post_id,shares,likes,total_interactions,ad_group
SPD,130273271119_10156096226116120,3,6,11,not sponsored
SPD,130273271119_10156096504261120,19,57,85,not sponsored
SPD,130273271119_10156083758711120,7,16,24,not sponsored
SPD,130273271119_10156102633846120,2,59,62,not sponsored
SPD,130273271119_10156100747431120,1,11,12,not sponsored
SPD,130273271119_407938953271452,0,0,0,not sponsored
SPD,130273271119_10156088508666120,1,10,13,not sponsored
SPD,130273271119_10156100319506120,38,141,356,low
SPD,130273271119_10156098042266120,1,21,22,not sponsored
SPD,130273271119_10156095989801120,2,12,14,not sponsored
SPD,130273271119_10156096519196120,3,18,26,not sponsored
SPD,130273271119_10156094973281120,6,13,20,not sponsored
SPD,130273271119_10156094386546120,2,17,25,not sponsored
SPD,130273271119_10156086129781120,0,6,6,not sponsored
SPD,130273271119_433401350538262,0,0,0,not sponsored
SPD,130273271119_10156094016936120,1,11,14,not sponsored
SPD,130273271119_10156092529116120,49,153,381,low
SPD,130273271119_433536954145321,0,0,0,not sponsored
SPD,130273271119_10156081450606120,13,98,119,not sponsored
SPD,130273271119_10156070586601120,6,15,22,not sponsored
SPD,130273271119_10156074906371120,2,34,37,not sponsored
SPD,130273271119_10156074779136120,3,72,78,not sponsored
SPD,130273271119_10156079246301120,33,78,119,not sponsored
SPD,130273271119_10156067601121120,1,37,41,not sponsored
SPD,130273271119_10156067069396120,33,97,216,not sponsored
SPD,130273271119_10156065520041120,0,10,10,not sponsored
SPD,130273271119_10156071572601120,0,19,19,not sponsored
SPD,130273271119_10156067388326120,14,26,41,not sponsored
SPD,130273271119_10156054574201120,1,23,26,not sponsored
SPD,130273271119_10156065539436120,11,45,61,not sponsored
SPD,130273271119_10156068826431120,10,29,43,not sponsored
SPD,130273271119_10156066781426120,8,16,25,not sponsored
SPD,130273271119_10156048174306120,0,14,15,not sponsored
SPD,130273271119_10156050232636120,3,16,20,not sponsored
SPD,130273271119_10156054551091120,10,112,129,not sponsored
SPD,130273271119_10156036814306120,2,22,24,not sponsored
SPD,130273271119_10156036233331120,0,15,15,not sponsored
SPD,130273271119_10156051049121120,1,31,35,not sponsored
SPD,130273271119_10156036713251120,6,39,47,not sponsored
SPD,130273271119_10156034354476120,26,42,74,not sponsored
SPD,130273271119_598433773959702,14,17,39,not sponsored
SPD,130273271119_294228948152901,0,0,0,middle
SPD,130273271119_10155998341096120,7,21,30,not sponsored
SPD,130273271119_605362979932143,0,0,0,not sponsored
SPD,130273271119_10156024938581120,0,9,12,not sponsored
SPD,130273271119_849658662037291,0,0,0,middle
SPD,130273271119_10156016253416120,0,6,7,not sponsored
SPD,130273271119_10156012089121120,6,39,51,not sponsored
SPD,130273271119_10156014781681120,0,4,4,not sponsored
SPD,130273271119_376733879719323,0,0,0,low
SPD,130273271119_10156024865301120,1,30,32,not sponsored
SPD,130273271119_1013063528891282,0,0,0,low
SPD,130273271119_1995079434134931,26,44,79,not sponsored
SPD,130273271119_10156008092651120,0,17,17,not sponsored
SPD,130273271119_10156016640071120,1,18,19,not sponsored
SPD,130273271119_10156016666076120,34,36,78,not sponsored
SPD,130273271119_632804823834258,0,0,0,not sponsored
SPD,130273271119_10156008079541120,1,14,16,not sponsored
SPD,130273271119_10156011866676120,11,44,55,not sponsored
SPD,130273271119_317356908982044,0,0,0,not sponsored
SPD,130273271119_2080026412115430,0,0,0,not sponsored
SPD,130273271119_10156008376096120,0,10,11,not sponsored
SPD,130273271119_10155996158126120,1,12,15,not sponsored
SPD,130273271119_10156002273461120,14,45,65,not sponsored
SPD,130273271119_10156004108906120,12,17,34,not sponsored
SPD,130273271119_10155997952291120,1,12,13,not sponsored
SPD,130273271119_2255953504678628,0,0,0,not sponsored
SPD,130273271119_10156005836716120,6,15,24,not sponsored
SPD,130273271119_10156005894686120,18,54,75,not sponsored
SPD,130273271119_10156002101881120,5,20,25,not sponsored
SPD,130273271119_10155988634881120,0,27,28,not sponsored
SPD,130273271119_10155997609646120,1,3,4,not sponsored
SPD,130273271119_10155995452311120,3,51,56,not sponsored
SPD,130273271119_10155998065616120,4,14,19,not sponsored
SPD,130273271119_10155990586121120,4,28,35,not sponsored
SPD,130273271119_10155981531131120,4,28,48,not sponsored
SPD,130273271119_10155997826821120,3,37,42,not sponsored
SPD,130273271119_10155993884781120,0,17,17,not sponsored
SPD,130273271119_10155976067711120,0,4,5,not sponsored
SPD,130273271119_10155977620026120,4,13,20,not sponsored
SPD,130273271119_10155988036181120,3,28,32,not sponsored
SPD,130273271119_10155979762581120,1,32,35,not sponsored
SPD,130273271119_10155976461776120,0,13,14,not sponsored
SPD,130273271119_2109041779144576,0,0,0,not sponsored
SPD,130273271119_10155980187761120,0,24,25,not sponsored
SPD,130273271119_257450241824992,0,0,0,not sponsored
SPD,130273271119_10155967603936120,1,20,22,not sponsored
SPD,130273271119_10155973823011120,0,32,34,not sponsored
SPD,130273271119_10155968051761120,10,16,26,not sponsored
SPD,130273271119_10155972249486120,0,37,37,not sponsored
SPD,130273271119_10155966357811120,3,29,37,not sponsored
SPD,130273271119_2671133652913108,0,0,0,not sponsored
SPD,130273271119_10155973970516120,5,47,62,not sponsored
SPD,130273271119_1200283503455122,0,0,0,not sponsored
SPD,130273271119_10155965377966120,2,17,20,not sponsored
SPD,130273271119_10155953597841120,21,52,79,not sponsored
SPD,130273271119_2353435104691187,0,0,0,not sponsored
SPD,130273271119_10155953502816120,2,26,31,not sponsored
SPD,130273271119_10155953452311120,15,46,72,not sponsored
SPD,76866574484_10157302792004485,8,34,43,not sponsored
SPD,76866574484_10157275483259485,8,193,304,not sponsored
SPD,76866574484_10157374605514485,18,91,130,not sponsored
SPD,76866574484_10157268127204485,8,87,100,not sponsored
SPD,76866574484_10157372226104485,5,80,97,not sponsored
SPD,76866574484_10157369287694485,2,28,33,not sponsored
SPD,76866574484_10157364480364485,3,14,18,not sponsored
SPD,76866574484_10157360355324485,3,26,30,not sponsored
SPD,76866574484_10157361812834485,4,44,53,not sponsored
SPD,76866574484_10157359908219485,34,126,176,not sponsored
SPD,76866574484_10157357035144485,0,22,24,not sponsored
SPD,76866574484_10157359301834485,22,142,265,low
SPD,76866574484_10157347086459485,9,14,24,not sponsored
SPD,76866574484_10157339253184485,12,14,41,not sponsored
SPD,76866574484_10157332089574485,13,61,77,not sponsored
SPD,76866574484_10157324401384485,30,185,232,not sponsored
SPD,10157320760364485:9:0,2,35,38,not sponsored
SPD,76866574484_10157323172069485,5,16,21,not sponsored
SPD,76866574484_10157190036859485,5,42,59,not sponsored
SPD,76866574484_10157310126674485,0,53,54,not sponsored
SPD,76866574484_10157292982959485,3,15,18,not sponsored
SPD,76866574484_10157307757334485,23,83,124,not sponsored
SPD,76866574484_10157292618409485,0,33,36,not sponsored
SPD,76866574484_10157302857589485,9,18,27,not sponsored
SPD,76866574484_10157292875819485,19,34,59,not sponsored
SPD,76866574484_10157273151879485,76,50,145,low
SPD,76866574484_10157247530224485,135,1026,1530,not sponsored
SPD,76866574484_10157253997984485,16,70,135,low
SPD,76866574484_10157369569484485,3,38,75,not sponsored
SPD,76866574484_10157251224309485,120,394,945,not sponsored
SPD,76866574484_10157212801154485,20,75,109,not sponsored
SPD,76866574484_10157224478454485,39,93,155,not sponsored
SPD,10157217785369485:9:0,5,49,62,not sponsored
SPD,76866574484_10157346964109485,8,71,87,not sponsored
SPD,76866574484_10157205540919485,65,104,181,not sponsored
SPD,76866574484_10157200436799485,13,58,82,not sponsored
SPD,76866574484_10157336798339485,7,32,42,not sponsored
SPD,76866574484_10157172411684485,14,75,115,not sponsored
SPD,10157188016544485:9:0,2,47,51,not sponsored
SPD,76866574484_10157326970164485,22,33,56,not sponsored
SPD,76866574484_10157178947819485,37,79,129,not sponsored
SPD,30774145303_10161718079200304,13,59,138,not sponsored
SPD,30774145303_10161700105560304,1,29,32,not sponsored
SPD,30774145303_10161704196980304,1,8,10,not sponsored
SPD,30774145303_10161708031085304,60,118,190,not sponsored
SPD,30774145303_10161708127620304,29,81,119,not sponsored
SPD,30774145303_10161699686505304,4,33,42,not sponsored
SPD,30774145303_10161703112985304,6,30,41,not sponsored
SPD,30774145303_10161695149855304,14,52,68,not sponsored
SPD,30774145303_10161686031845304,6,129,147,not sponsored
SPD,30774145303_10161699287515304,1,7,8,not sponsored
SPD,30774145303_10161674487215304,15,89,106,not sponsored
SPD,30774145303_10161694950875304,9,24,40,not sponsored
SPD,30774145303_10161691384415304,22,80,112,not sponsored
SPD,30774145303_10161673746200304,4,24,31,not sponsored
SPD,30774145303_10161678562380304,5,26,35,not sponsored
SPD,30774145303_10161666791540304,10,26,39,not sponsored
SPD,30774145303_10161638727415304,11,126,179,not sponsored
SPD,30774145303_10161613568460304,8,19,28,not sponsored
SPD,30774145303_10161613750655304,25,151,207,not sponsored
SPD,30774145303_10161542356245304,5,55,63,not sponsored
SPD,30774145303_10161532616585304,25,118,161,not sponsored
SPD,10161542533375304:9:0,16,53,77,not sponsored
SPD,30774145303_1031384113716721,0,0,0,not sponsored
SPD,30774145303_10161506480955304,52,77,148,not sponsored
SPD,30774145303_10161483962675304,5,12,21,not sponsored
SPD,30774145303_10161469348505304,95,78,229,not sponsored
SPD,30774145303_10161457018365304,25,156,211,not sponsored
SPD,30774145303_10161464807865304,1,21,22,not sponsored
SPD,30774145303_10161464852945304,3,50,59,not sponsored
SPD,30774145303_10161460727860304,1,21,22,not sponsored
SPD,30774145303_10161427690855304,4,36,43,not sponsored
SPD,30774145303_10161442458425304,21,73,109,not sponsored
SPD,30774145303_10161435317130304,2,52,61,not sponsored
SPD,30774145303_10161425414825304,7,21,30,not sponsored
SPD,30774145303_10161428293465304,42,77,161,not sponsored
SPD,30774145303_10161392747715304,20,70,92,not sponsored
SPD,30774145303_10161388977030304,7,46,59,not sponsored
SPD,30774145303_10161403294055304,25,33,62,not sponsored
SPD,30774145303_10161378180155304,8,30,39,not sponsored
SPD,30774145303_10161397641630304,16,101,140,not sponsored
SPD,30774145303_10161397584405304,17,116,158,not sponsored
SPD,30774145303_10161400685820304,30,81,123,not sponsored
SPD,50169278122_10156360391913123,0,8,12,middle
SPD,50169278122_10156351286638123,1,23,25,not sponsored
SPD,50169278122_10156369084938123,6,125,145,not sponsored
SPD,50169278122_10156369127523123,9,144,174,not sponsored
SPD,50169278122_10156363509728123,12,75,103,not sponsored
SPD,50169278122_10156360923973123,13,199,264,not sponsored
SPD,50169278122_10156363450658123,8,76,100,not sponsored
SPD,50169278122_10156360922193123,5,135,153,not sponsored
SPD,50169278122_10156356683223123,4,133,168,not sponsored
SPD,50169278122_10156355763818123,71,398,540,not sponsored
SPD,50169278122_10156356196903123,7,93,117,not sponsored
SPD,50169278122_10156352575833123,12,75,91,not sponsored
SPD,50169278122_10156354124433123,5,59,72,not sponsored
SPD,50169278122_10156347470553123,38,148,198,not sponsored
SPD,50169278122_10156349624783123,13,53,99,not sponsored
SPD,50169278122_10156355257998123,28,165,202,not sponsored
SPD,50169278122_10156336516203123,10,116,134,not sponsored
SPD,50169278122_10156351609468123,3,24,29,not sponsored
SPD,50169278122_10156353455868123,5,54,67,not sponsored
SPD,50169278122_10156335992918123,13,98,122,not sponsored
SPD,50169278122_10156349186348123,146,545,913,low
SPD,50169278122_10156349363563123,12,107,129,not sponsored
SPD,50169278122_10156347059503123,258,758,1600,low
SPD,50169278122_10156347667638123,12,34,51,low
SPD,50169278122_10156344593493123,0,8,9,not sponsored
SPD,50169278122_10156347225323123,54,156,230,not sponsored
SPD,50169278122_10156343248228123,3,61,66,not sponsored
SPD,50169278122_10156346821343123,16,59,99,low
SPD,50169278122_10156351083398123,16,159,188,not sponsored
SPD,50169278122_10156343132248123,3,12,15,not sponsored
SPD,50169278122_10156344629278123,9,36,50,not sponsored
SPD,50169278122_10156348953283123,59,231,327,not sponsored
SPD,50169278122_10156343227633123,1,4,5,not sponsored
SPD,50169278122_10156344859443123,53,307,396,not sponsored
SPD,50169278122_10156335898588123,104,345,555,low
SPD,50169278122_10156331648343123,17,47,65,not sponsored
SPD,50169278122_10156342112973123,47,174,345,low
SPD,50169278122_10156345764828123,11,125,150,not sponsored
SPD,50169278122_10156335748798123,18,109,146,not sponsored
SPD,50169278122_10156338044003123,13,180,205,not sponsored
SPD,50169278122_10156340875418123,11,79,92,not sponsored
SPD,50169278122_10156345159208123,7,60,76,not sponsored
SPD,50169278122_10156334145838123,11,91,148,low
SPD,50169278122_10156333557988123,9,41,52,not sponsored
SPD,50169278122_10156334783413123,3,84,98,not sponsored
SPD,50169278122_10156333573703123,5,40,47,not sponsored
SPD,50169278122_10156340330073123,5,74,82,not sponsored
SPD,50169278122_10156329668688123,195,658,1028,middle
SPD,50169278122_10156333776898123,9,89,107,not sponsored
SPD,50169278122_10156332101758123,17,138,159,not sponsored
SPD,50169278122_10156337734733123,9,15,31,middle
SPD,50169278122_10156331477988123,0,25,27,not sponsored
SPD,50169278122_10156329456578123,23,63,90,not sponsored
SPD,50169278122_10156331409073123,10,56,68,not sponsored
SPD,50169278122_10156323402073123,20,125,158,not sponsored
SPD,50169278122_10156329616223123,9,81,171,middle
SPD,50169278122_10156327388948123,27,72,103,not sponsored
SPD,50169278122_10156333680228123,3,37,43,not sponsored
SPD,50169278122_10156325354668123,22,99,127,not sponsored
SPD,50169278122_10156327391373123,4,18,24,not sponsored
SPD,50169278122_10156327761678123,0,6,7,not sponsored
SPD,50169278122_10156325582478123,6,52,61,not sponsored
SPD,50169278122_10156325558238123,14,56,74,not sponsored
SPD,50169278122_10156318998633123,9,38,47,not sponsored
SPD,50169278122_10156329804248123,8,53,63,not sponsored
SPD,50169278122_10156320788308123,19,107,138,not sponsored
SPD,50169278122_10156318956693123,13,67,136,low
SPD,50169278122_10156323019598123,15,115,141,not sponsored
SPD,50169278122_10156319174198123,6,28,37,not sponsored
SPD,50169278122_10156315744878123,10,83,104,not sponsored
SPD,50169278122_10156317619243123,32,200,454,middle
SPD,50169278122_10156317495718123,6,25,31,not sponsored
SPD,50169278122_10156321304963123,26,132,171,low
SPD,50169278122_10156321231278123,12,48,67,not sponsored
SPD,50169278122_10156318706473123,67,215,401,middle
SPD,50169278122_10156317153578123,8,62,82,not sponsored
SPD,50169278122_10156321486188123,93,154,340,not sponsored
SPD,50169278122_10156306377843123,94,343,502,not sponsored
SPD,50169278122_10156315009823123,159,543,1134,low
SPD,50169278122_10156295327148123,4,58,63,not sponsored
SPD,50169278122_10156315126143123,8,103,120,not sponsored
SPD,50169278122_10156317688603123,36,82,153,not sponsored
SPD,50169278122_10156301205633123,7,43,55,not sponsored
SPD,50169278122_10156305942588123,34,118,163,not sponsored
SPD,50169278122_10156304730758123,0,2,2,not sponsored
SPD,50169278122_10156306136323123,149,577,1011,low
SPD,50169278122_10156304984033123,7,25,57,not sponsored
SPD,50169278122_10156308422333123,9,36,49,not sponsored
SPD,50169278122_10156312716438123,6,76,90,low
SPD,50169278122_10156303627513123,4,80,93,not sponsored
SPD,50169278122_10156299151478123,34,230,307,not sponsored
SPD,50169278122_10156301747868123,3,92,98,not sponsored
SPD,50169278122_10156297152643123,71,329,676,low
SPD,50169278122_10156288268933123,44,133,188,not sponsored
SPD,50169278122_10156297448923123,12,86,111,not sponsored
SPD,50169278122_10156284931568123,47,265,486,low
SPD,50169278122_10156291309948123,0,8,12,not sponsored
SPD,50169278122_10156290908293123,0,14,14,not sponsored
SPD,50169278122_10156291062368123,21,94,130,not sponsored
SPD,50169278122_10156285474068123,22,120,165,not sponsored
SPD,50169278122_10156289477008123,18,170,217,not sponsored
SPD,50169278122_10156288964213123,51,46,98,low
SPD,50169278122_10156274638378123,9,53,64,low
SPD,50169278122_10156272926468123,79,213,323,not sponsored
SPD,50169278122_10156286871873123,19,68,99,not sponsored
SPD,50169278122_10156289379833123,19,154,224,not sponsored
SPD,50169278122_10156282764428123,0,111,115,not sponsored
SPD,50169278122_10156287363833123,19,44,63,not sponsored
SPD,50169278122_10156274384103123,11,101,122,not sponsored
SPD,50169278122_10156273068898123,15,126,147,not sponsored
